bridge_id,bridge_no,original_bridge_no,bridge_name,original_link,corrected_link,original_region,corrected_region,original_station,corrected_station,original_lon,original_lat,source_lon,source_lat,corrected_lon,corrected_lat,correction_distance_km,correction_method,audit_status,evidence,safe_attribute_defaults_applied
bridge-84,B052,B052,Nalugugu,B300_Link01,B300_Link01,Eastern,Eastern,Mbale,Mbale,34.272306,1.245872,34.267288,1.24035,34.272306,1.245872,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-85,B053,B053,Simu,B300_Link02,B300_Link02,Eastern,Eastern,Mbale,Mbale,34.271813,1.247564,34.287251,1.29864,34.271813,1.247564,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-86,B054,B054,Yembe,B300_Link03,B300_Link03,Eastern,Eastern,Mbale,Mbale,34.533875,1.574854,34.296692,1.33472,34.533875,1.574854,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-87,B055,B055,Atari,B304_Link02,B304_Link02,Eastern,Eastern,Mbale,Mbale,34.743303,1.264884,34.482601,1.40724,34.743303,1.264884,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-88,B056,B056,Ngenge,B304_Link02,B304_Link02,Eastern,Eastern,Mbale,Mbale,34.507876,1.406869,34.508049,1.40692,34.507876,1.406869,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-89,B057,B057,Emjong,B304_Link02,B304_Link02,Eastern,Eastern,Mbale,Mbale,34.515359,1.415037,34.51548,1.41467,34.515359,1.415037,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-90,B058,B058,Kanyago 2,B305_Link03,B305_Link03,North Eastern,North Eastern,Soroti,Soroti,33.921269,1.414977,33.921436,1.414941,33.921269,1.414977,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-91,B060,B060,Kanyago,B305_Link03,B305_Link03,North Eastern,North Eastern,Soroti,Soroti,33.87268,1.26554,33.872719,1.26842,33.87268,1.26554,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-92,B061,B061,Buyanja,C214_Link01,C214_Link01,Central,Central,Masaka,Masaka,31.198463,-0.469037,31.19845,-0.46901,31.198463,-0.469037,0,Placed by bridge chainage along exact host road link geometry after latitude-sign-corrected-source-coordinate,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-93,B062,B062,Kibale Bridge,C351_Link01,C351_Link01,Southern,Southern,Mbarara,Mbarara,30.98671,-0.81035,31.346729,0.77879,30.98671,-0.81035,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-94,B067,B067,Kahenge Bridge,C410_Link01,C410_Link01,Southern,Southern,Kabale,Kabale,30.051498,-0.833268,30.05032,-0.83153,30.051498,-0.833268,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-95,B068,B068,Minera 01,C411_Link01,C411_Link01,Southern,Southern,Kabale,Kabale,30.012172,-0.904888,30.011499,-0.90601,30.012172,-0.904888,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-96,B069,B069,Minera 02,C411_Link01,C411_Link01,Southern,Southern,Kabale,Kabale,30.012168,-0.904628,30.011419,-0.905775,30.012168,-0.904628,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-97,B070,B070,Nyamwiru Bridge,C414_Link01,C414_Link01,Southern,Southern,Kasese,Kasese,29.711591,-0.601255,29.870918,-0.313053,29.711591,-0.601255,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-98,B071,B071,Rwempunu Bridge,C414_Link01,C414_Link01,Southern,Southern,Kasese,Kasese,29.803849,-0.455712,29.876026,-0.383601,29.803849,-0.455712,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-99,B072,B072,Kaizi Bridge,C414_Link01,C414_Link01,Southern,Southern,Kasese,Kasese,29.8417,-0.441127,29.867781,-0.42302,29.8417,-0.441127,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-100,B073,B073,Nchwera Bridge,C414_Link01,C414_Link01,Southern,Southern,Kasese,Kasese,29.874855,-0.379872,29.8015,-0.45831,29.874855,-0.379872,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-101,B074,B074,Ntungwe Bridge,C414_Link01,C414_Link01,Southern,Southern,Kasese,Kasese,29.929971,-0.265923,29.72377,-0.57484,29.929971,-0.265923,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-102,B075,B075,Ishasha Bridge,C414_Link01,C414_Link01,Southern,Southern,Kasese,Kasese,30.060412,-0.151381,29.628202,-0.727353,30.060412,-0.151381,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-103,B076,B076,Nyamukambu Bridge,C415_Link02,C415_Link02,Southern,Southern,Ibanda,Ibanda,30.467704,-0.429878,30.46027,-0.43451,30.467704,-0.429878,0,Placed by bridge chainage along exact host road link geometry after latitude-sign-corrected-source-coordinate,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-104,B077,B077,Kamiira Bridge,C416_Link01,C416_Link01,Southern,Southern,Ibanda,Ibanda,30.434509,-0.364177,30.424589,-0.3745,30.434509,-0.364177,0,Placed by bridge chainage along exact host road link geometry after latitude-sign-corrected-source-coordinate,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-105,B078,B078,Mirama 01,C417_Link03,C417_Link03,Southern,Southern,Kabale,Kabale,30.427222,-1.015659,30.458719,-1.05192,30.427222,-1.015659,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-106,B079,B079,Katengure Bridge,C418_Link01,C418_Link01,Southern,Southern,Kabale,Kabale,30.218774,-0.990543,30.219315,-0.990536,30.218774,-0.990543,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-107,B080,B080,Mubuku Bridge,C510_Link01,C510_Link01,Southern,Southern,Kasese,Kasese,30.097971,0.322111,30.07723,0.33364,30.097971,0.322111,0,Placed by bridge chainage along exact host road link geometry after latitude-sign-corrected-source-coordinate,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-108,B081,B081,Kilembe Bridge,C511_Link01,C511_Link01,Southern,Southern,Kasese,Kasese,30.012483,0.197222,30.012709,0.197898,30.012483,0.197222,0,Placed by bridge chainage along exact host road link geometry after latitude-sign-corrected-source-coordinate,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-109,B082,B082,Kanyampala Bridge,C513_Link01,C513_Link01,Southern,Southern,Kasese,Kasese,29.856377,0.044865,29.857031,0.04609,29.856377,0.044865,0,Placed by bridge chainage along exact host road link geometry after latitude-sign-corrected-source-coordinate,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-110,B085,B085,Nyamugasani Bridge,C516_Link01,C516_Link01,Southern,Southern,Kasese,Kasese,29.841637,-0.12191,29.84318,-0.12346,29.841637,-0.12191,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-111,B087,B087,Wassa,C541_Link01,C541_Link01,Western,Western,Fort Portal,Fort Portal,30.363654,0.934512,30.363371,0.93501,30.363654,0.934512,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-112,B088,B088,Sogoha,C542_Link01,C542_Link01,Western,Western,Fort Portal,Fort Portal,30.494034,0.881631,30.49469,0.88128,30.494034,0.881631,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-113,B089,B089,Waiga,C623_Link01,C623_Link01,Western,Western,Masindi,Masindi,31.476058,1.990847,31.475267,1.99229,31.476058,1.990847,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-114,B090,B090,Waiga,C625_Link01,C625_Link01,Western,Western,Masindi,Masindi,31.703584,1.978491,31.71674,2.05924,31.703584,1.978491,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-115,B091,B091,Waringo,C625_Link01,C625_Link01,Western,Western,Masindi,Masindi,31.713854,1.942916,31.71604,2.09726,31.713854,1.942916,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-116,B092,B092,Zoleya,C625_Link01,C625_Link01,Western,Western,Masindi,Masindi,31.711604,1.890965,31.7062,2.14857,31.711604,1.890965,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-117,B093,B093,Sambiya,C625_Link01,C625_Link01,Western,Western,Masindi,Masindi,31.709702,1.860353,31.697069,2.17821,31.709702,1.860353,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-118,B094,B094,Aturukuru,C832_Link01,C832_Link01,Eastern,Eastern,Tororo,Tororo,34.162274,0.701974,34.158821,0.70289,34.162274,0.701974,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-119,B095,B095,Pakamu,C832_Link01,C832_Link01,Eastern,Eastern,Tororo,Tororo,33.928153,0.847531,34.118549,0.72214,33.928153,0.847531,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-120,B096,B096,Mahanga,C832_Link01,C832_Link01,Eastern,Eastern,Tororo,Tororo,33.928153,0.847531,34.042061,0.76043,33.928153,0.847531,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-121,B097,B097,Nakulumutu,C833_Link01,C833_Link01,Eastern,Eastern,Tororo,Tororo,33.92727,0.850405,33.996181,0.93139,33.92727,0.850405,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-122,B098,B098,Nkola,C833_Link01,C833_Link01,Eastern,Eastern,Tororo,Tororo,33.92727,0.850405,33.99501,0.9305,33.92727,0.850405,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-123,B099,B099,Nakwazi,C833_Link01,C833_Link01,Eastern,Eastern,Tororo,Tororo,33.92727,0.850405,33.935452,0.85453,33.92727,0.850405,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-124,B100,B100,Budumbba,C833_Link02,C833_Link02,Eastern,Eastern,Tororo,Tororo,33.915277,0.844362,33.789551,0.82721,33.915277,0.844362,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-125,B101,B101,Miwu,C861_Link01,C861_Link01,Eastern,Eastern,Mbale,Mbale,34.369628,1.151285,34.318451,1.19068,34.369628,1.151285,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-126,B102,B102,Sironko,C861_Link01,C861_Link01,Eastern,Eastern,Mbale,Mbale,34.368106,1.152151,34.32291,1.18582,34.368106,1.152151,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-127,B103,B103,Kado,C862_Link01,C862_Link01,Eastern,Eastern,Mbale,Mbale,34.335592,1.170617,34.343941,1.16501,34.335592,1.170617,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-128,B104,B104,Sonoli,C862_Link01,C862_Link01,Eastern,Eastern,Mbale,Mbale,34.335592,1.170617,34.299999,1.1602,34.335592,1.170617,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-129,B105,B105,Namatsu,C863_Link01,C863_Link01,Eastern,Eastern,Mbale,Mbale,34.227246,1.038862,34.18692,1.07785,34.227246,1.038862,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-130,B106,B106,Kigezi,C863_Link01,C863_Link01,Eastern,Eastern,Mbale,Mbale,34.227246,1.038862,34.241241,1.06059,34.227246,1.038862,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-131,B107,B107,Namikhoma,C866_Link01,C866_Link01,Eastern,Eastern,Tororo,Tororo,34.378671,0.794757,34.874741,0.81193,34.378671,0.794757,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-132,B108,B108,Pasa,C867_Link02,C867_Link02,Eastern,Eastern,Mbale,Mbale,34.326436,1.032512,34.285881,0.95722,34.326436,1.032512,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
